station,valid,tmpc,relh,wet_bulb_temp,hour
VABV,2018-03-22 16:30:00+05:30,33.0,22.78,18.749142625810713,16
VABV,2018-03-22 18:00:00+05:30,32.0,29.45,19.747744584872127,18
VABV,2018-03-22 19:30:00+05:30,30.0,27.03,17.685767762731327,19
VABV,2018-03-23 09:00:00+05:30,26.0,57.6,20.038972519028892,9
VABV,2018-03-23 09:30:00+05:30,28.0,48.05,20.247612142434946,9
VABV,2018-03-23 16:30:00+05:30,34.0,18.8,18.245458794183534,16
VABV,2018-03-23 17:30:00+05:30,34.0,20.13,18.662107320572517,17
VABV,2018-03-23 18:00:00+05:30,34.0,11.48,15.647399829688602,18
VABV,2018-03-24 16:30:00+05:30,37.0,15.93,19.222267145110493,16
VABV,2018-03-24 18:00:00+05:30,36.0,16.83,18.903666785162482,18
VABV,2018-03-24 19:00:00+05:30,35.0,17.78,18.576404556699217,19
VABV,2018-03-25 16:00:00+05:30,38.0,12.25,18.364739106873937,16
VABV,2018-03-25 16:30:00+05:30,38.0,14.08,19.132776940169343,16
VABV,2018-03-25 17:30:00+05:30,38.0,14.08,19.132776940169343,17
VABV,2018-03-25 18:00:00+05:30,38.0,14.08,19.132776940169343,18
VABV,2018-03-25 19:30:00+05:30,35.0,26.58,21.23834490788146,19
VABV,2018-03-26 09:30:00+05:30,32.0,24.11,18.403870064666265,9
VABV,2018-03-26 16:30:00+05:30,39.0,10.81,18.313396386882886,16
VABV,2018-03-26 17:30:00+05:30,38.0,13.14,18.7440207938874,17
VABV,2018-03-26 18:00:00+05:30,38.0,14.08,19.132776940169343,18
VABV,2018-03-26 18:30:00+05:30,37.0,14.87,18.818512759137217,18
VABV,2018-03-27 16:30:00+05:30,39.0,10.07,17.963778769162435,16
VABV,2018-03-27 17:30:00+05:30,37.0,14.87,18.818512759137217,17
VABV,2018-03-27 18:00:00+05:30,36.0,16.83,18.903666785162482,18
VABV,2018-03-27 18:30:00+05:30,37.0,10.45,16.979187843875394,18
VABV,2018-03-27 19:30:00+05:30,36.0,11.86,16.99619216302893,19
VABV,2018-03-28 16:30:00+05:30,38.0,9.9,17.306356084313958,16
VABV,2018-03-28 17:30:00+05:30,37.0,8.4,16.027907204325636,17
VABV,2018-03-28 18:00:00+05:30,37.0,8.4,16.027907204325636,18
VABV,2018-03-28 18:30:00+05:30,36.0,9.55,15.998355520724854,18
VABV,2018-03-29 09:30:00+05:30,30.0,33.01,19.026504493432405,9
VABV,2018-03-29 16:30:00+05:30,37.0,23.81,21.880773346651242,16
VABV,2018-03-29 17:30:00+05:30,38.0,19.76,21.260630826848885,17
VABV,2018-03-29 18:00:00+05:30,37.0,22.29,21.40823389137052,18
VABV,2018-03-29 20:30:00+05:30,32.0,29.45,19.747744584872127,20
VABV,2018-03-30 09:15:00+05:30,31.0,40.41,21.343908822117765,9
VABV,2018-03-30 16:30:00+05:30,36.0,30.53,23.03784491793437,16
VABV,2018-03-31 09:30:00+05:30,32.0,22.53,17.977313663099896,9
VABV,2018-03-31 13:30:00+05:30,35.0,34.39,23.22910135562365,13
VABV,2018-03-31 18:00:00+05:30,34.0,38.73,23.42556939828165,18
VABV,2018-04-01 08:00:00+05:30,26.0,54.05,19.494261064949995,8
VABV,2018-04-01 09:00:00+05:30,29.0,45.34,20.619330656150886,9
VABV,2018-04-01 09:30:00+05:30,31.0,35.53,20.343628493781196,9
VABV,2018-04-01 16:30:00+05:30,37.0,12.94,18.04821280722719,16
VABV,2018-04-01 17:30:00+05:30,36.0,14.66,18.107018121677132,17
VABV,2018-04-01 18:00:00+05:30,36.0,14.66,18.107018121677132,18
VABV,2018-04-01 18:30:00+05:30,35.0,15.49,17.779436535494177,18
VABV,2018-04-01 19:30:00+05:30,34.0,16.37,17.44481559672402,19
VABV,2018-04-02 09:00:00+05:30,30.0,22.02,16.441840046394617,9
VABV,2018-04-02 09:30:00+05:30,32.0,18.33,16.763570888456833,9
VABV,2018-04-02 14:30:00+05:30,36.0,23.55,21.09178195645303,14
VABV,2018-04-02 16:30:00+05:30,38.0,12.25,18.364739106873937,16
VABV,2018-04-02 19:30:00+05:30,35.0,16.6,18.17229418087173,19
VABV,2018-04-03 09:00:00+05:30,31.0,20.79,16.80240834622196,9
VABV,2018-04-03 09:30:00+05:30,32.0,17.09,16.37958530436715,9
VABV,2018-04-03 16:30:00+05:30,38.0,15.08,19.533776829378645,16
VABV,2018-04-04 09:00:00+05:30,30.0,27.03,17.685767762731327,9
VABV,2018-04-04 09:30:00+05:30,31.0,25.52,18.048330328361065,9
VABV,2018-04-04 16:30:00+05:30,38.0,19.76,21.260630826848885,16
VABV,2018-04-04 17:30:00+05:30,36.0,23.55,21.09178195645303,17
VABV,2018-04-04 18:30:00+05:30,36.0,22.04,20.63152366607202,18
VABV,2018-04-04 19:30:00+05:30,31.0,37.9,20.83724923358179,19
VABV,2018-04-05 09:30:00+05:30,30.0,35.25,19.497078634592484,9
VABV,2018-04-05 16:30:00+05:30,36.0,22.04,20.63152366607202,16
VABV,2018-04-05 17:30:00+05:30,35.0,23.3,20.309287201916664,17
VABV,2018-04-06 09:30:00+05:30,31.0,45.88,22.399010415550244,9
VABV,2018-04-06 16:30:00+05:30,36.0,32.54,23.55250331948324,16
VABV,2018-04-06 17:30:00+05:30,35.0,34.39,23.22910135562365,17
VABV,2018-04-06 18:00:00+05:30,34.0,38.73,23.42556939828165,18
VABV,2018-04-07 09:00:00+05:30,30.0,28.9,18.119769581746517,9
VABV,2018-04-07 09:30:00+05:30,32.0,25.79,18.841928943862825,9
VABV,2018-04-07 16:30:00+05:30,36.0,20.62,20.183365046139162,16
VABV,2018-04-07 18:00:00+05:30,36.0,19.28,19.7456036959565,18
VABV,2018-04-08 09:30:00+05:30,31.0,48.84,22.946120052783566,9
VABV,2018-04-08 16:30:00+05:30,38.0,18.48,20.810631465294502,16
VABV,2018-04-08 17:30:00+05:30,37.0,18.25,20.06332141533437,17
VABV,2018-04-08 18:00:00+05:30,36.0,20.62,20.183365046139162,18
VABV,2018-04-08 18:30:00+05:30,36.0,20.62,20.183365046139162,18
VABV,2018-04-09 09:30:00+05:30,30.0,66.15,24.988919534254464,9
VABV,2018-04-09 17:30:00+05:30,37.0,18.25,20.06332141533437,17
VABV,2018-04-09 18:30:00+05:30,36.0,22.04,20.63152366607202,18
VABV,2018-04-10 09:30:00+05:30,32.0,43.34,22.746412607358668,9
VABV,2018-04-10 17:30:00+05:30,37.0,14.87,18.818512759137217,17
VABV,2018-04-10 18:00:00+05:30,36.0,16.83,18.903666785162482,18
VABV,2018-04-10 18:30:00+05:30,36.0,16.83,18.903666785162482,18
VABV,2018-04-11 16:30:00+05:30,37.0,20.87,20.95112713706818,16
VABV,2018-04-11 17:30:00+05:30,36.0,23.55,21.09178195645303,17
VABV,2018-04-11 18:00:00+05:30,35.0,24.89,20.76776290375421,18
VABV,2018-04-11 18:30:00+05:30,34.0,31.99,21.877978058204327,18
VABV,2018-04-11 19:30:00+05:30,32.0,43.34,22.746412607358668,19
VABV,2018-04-12 09:30:00+05:30,31.0,51.98,23.511017422185677,9
VABV,2018-04-12 16:30:00+05:30,36.0,34.66,24.07709856461793,16
VABV,2018-04-12 17:30:00+05:30,35.0,36.63,23.754459344819598,17
VABV,2018-04-12 18:00:00+05:30,35.0,36.63,23.754459344819598,18
VABV,2018-04-12 18:30:00+05:30,34.0,38.73,23.42556939828165,18
VABV,2018-04-13 16:30:00+05:30,37.0,27.1,22.850901230634776,16
VABV,2018-04-13 17:30:00+05:30,37.0,22.29,21.40823389137052,17
VABV,2018-04-13 18:00:00+05:30,37.0,22.29,21.40823389137052,18
VABV,2018-04-13 19:30:00+05:30,35.0,30.26,22.2105583143892,19
VABV,2018-04-13 20:30:00+05:30,33.0,33.84,21.539499773362824,20
VABV,2018-04-14 09:30:00+05:30,31.0,43.07,21.864750414090658,9
VABV,2018-04-14 16:30:00+05:30,38.0,21.11,21.719225172588164,16
VABV,2018-04-14 18:00:00+05:30,37.0,22.29,21.40823389137052,18
VABV,2018-04-14 18:30:00+05:30,37.0,22.29,21.40823389137052,18
VABV,2018-04-15 09:00:00+05:30,33.0,38.45,22.559340847364677,9
VABV,2018-04-15 09:30:00+05:30,34.0,34.11,22.381652377422505,9
VABV,2018-04-15 16:30:00+05:30,39.0,20.0,22.02362535657757,16
VABV,2018-04-15 17:30:00+05:30,38.0,22.54,22.188484281137875,17
VABV,2018-04-15 18:30:00+05:30,37.0,27.1,22.850901230634776,18
VABV,2018-04-16 06:00:00+05:30,26.0,47.52,18.459090654296627,6
VABV,2018-04-16 06:30:00+05:30,26.0,47.52,18.459090654296627,6
VABV,2018-04-16 08:30:00+05:30,31.0,33.29,19.861847683022773,8
VABV,2018-04-16 16:30:00+05:30,38.0,22.54,22.188484281137875,16
VABV,2018-04-17 06:30:00+05:30,29.0,45.34,20.619330656150886,6
VABV,2018-04-17 07:00:00+05:30,29.0,45.34,20.619330656150886,7
VABV,2018-04-17 07:30:00+05:30,30.0,42.8,20.98554693201192,7
VABV,2018-04-17 08:30:00+05:30,32.0,35.81,21.193129364543605,8
VABV,2018-04-17 09:30:00+05:30,35.0,24.89,20.76776290375421,9
VABV,2018-04-17 16:30:00+05:30,40.0,20.24,22.790221918601418,16
VABV,2018-04-17 18:00:00+05:30,38.0,19.76,21.260630826848885,18
VABV,2018-04-18 06:30:00+05:30,27.0,39.3,17.884291522537882,6
VABV,2018-04-18 07:00:00+05:30,28.0,37.07,18.273956719320392,7
VABV,2018-04-18 07:30:00+05:30,29.0,34.97,18.653506835536593,7
VABV,2018-04-18 08:30:00+05:30,32.0,25.79,18.841928943862825,8
VABV,2018-04-18 09:30:00+05:30,35.0,17.78,18.576404556699217,9
VABV,2018-04-18 16:30:00+05:30,39.0,17.51,21.116950494836736,16
VABV,2018-04-19 06:30:00+05:30,28.0,37.07,18.273956719320392,6
VABV,2018-04-19 07:00:00+05:30,29.0,34.97,18.653506835536593,7
VABV,2018-04-19 07:30:00+05:30,29.0,37.35,19.126218190840188,7
VABV,2018-04-19 16:30:00+05:30,39.0,15.3,20.256792490678052,16
VABV,2018-04-19 17:30:00+05:30,39.0,14.29,19.844093942410066,17
VABV,2018-04-19 18:30:00+05:30,39.0,15.3,20.256792490678052,18
VABV,2018-04-19 19:30:00+05:30,36.0,25.15,21.56269224426364,19
VABV,2018-04-20 06:30:00+05:30,28.0,54.55,21.328155601804912,6
VABV,2018-04-20 07:00:00+05:30,28.0,58.08,21.895029163267694,7
VABV,2018-04-20 07:30:00+05:30,29.0,54.8,22.24793151602556,7
VABV,2018-04-20 16:30:00+05:30,35.0,44.14,25.403863669969756,16
VABV,2018-04-20 17:30:00+05:30,36.0,36.9,24.613055427264783,17
VABV,2018-04-20 18:00:00+05:30,36.0,39.27,25.161667452256907,18
VABV,2018-04-20 19:30:00+05:30,33.0,52.48,25.339612760587485,19
VABV,2018-04-21 06:30:00+05:30,26.0,69.52,21.800271394515033,6
VABV,2018-04-21 07:00:00+05:30,26.0,69.52,21.800271394515033,7
VABV,2018-04-21 07:30:00+05:30,27.0,65.54,22.139411882296343,7
VABV,2018-04-21 16:30:00+05:30,35.0,30.26,22.2105583143892,16
VABV,2018-04-21 18:00:00+05:30,35.0,28.37,21.719670049873677,18
VABV,2018-04-21 19:30:00+05:30,34.0,31.99,21.877978058204327,19
VABV,2018-04-22 09:30:00+05:30,32.0,38.18,21.697972736173405,9
VABV,2018-04-22 16:30:00+05:30,38.0,17.28,20.374223030585522,16
VABV,2018-04-22 17:30:00+05:30,38.0,17.28,20.374223030585522,17
VABV,2018-04-22 18:30:00+05:30,37.0,19.52,20.50127712385714,18
VABV,2018-04-22 20:30:00+05:30,34.0,23.04,19.527396123895464,20
VABV,2018-04-23 06:30:00+05:30,27.0,34.41,16.97540739476917,6
VABV,2018-04-23 07:00:00+05:30,27.0,34.41,16.97540739476917,7
VABV,2018-04-23 07:30:00+05:30,28.0,28.36,16.507435625323186,7
VABV,2018-04-23 16:30:00+05:30,39.0,7.0,16.41432605371896,16
VABV,2018-04-23 19:30:00+05:30,36.0,13.66,17.721745800894052,19
VABV,2018-04-24 06:30:00+05:30,28.0,23.07,15.30214474783418,6
VABV,2018-04-24 07:00:00+05:30,28.0,23.07,15.30214474783418,7
VABV,2018-04-24 07:30:00+05:30,29.0,23.33,16.072091243359264,7
VABV,2018-04-24 08:30:00+05:30,30.0,22.02,16.441840046394617,8
VABV,2018-04-24 09:30:00+05:30,33.0,19.89,17.908559451688095,9
VABV,2018-04-24 16:30:00+05:30,40.0,7.68,17.317726211862855,16
VABV,2018-04-24 18:00:00+05:30,39.0,11.6,18.676830045910055,18
VABV,2018-04-25 06:30:00+05:30,27.0,30.07,16.11732208227074,6
VABV,2018-04-25 07:00:00+05:30,27.0,30.07,16.11732208227074,7
VABV,2018-04-25 07:30:00+05:30,28.0,30.35,16.93180700884066,7
VABV,2018-04-25 08:30:00+05:30,31.0,25.52,18.048330328361065,8
VABV,2018-04-25 09:30:00+05:30,33.0,24.37,19.18831564824776,9
VABV,2018-04-25 16:30:00+05:30,38.0,21.11,21.719225172588164,16
VABV,2018-04-25 17:30:00+05:30,38.0,18.48,20.810631465294502,17
VABV,2018-04-25 18:00:00+05:30,38.0,18.48,20.810631465294502,18
VABV,2018-04-25 18:30:00+05:30,37.0,22.29,21.40823389137052,18
VABV,2018-04-25 19:30:00+05:30,35.0,26.58,21.23834490788146,19
VABV,2018-04-26 06:30:00+05:30,26.0,69.52,21.800271394515033,6
VABV,2018-04-26 07:00:00+05:30,27.0,61.58,21.54153009417381,7
VABV,2018-04-26 07:30:00+05:30,27.0,65.54,22.139411882296343,7
VABV,2018-04-26 08:30:00+05:30,28.0,65.74,23.087446836244084,8
VABV,2018-04-26 09:30:00+05:30,30.0,55.04,23.16788141869611,9
VABV,2018-04-26 18:00:00+05:30,36.0,28.63,22.534235245848475,18
VABV,2018-04-27 06:30:00+05:30,28.0,65.74,23.087446836244084,6
VABV,2018-04-27 07:00:00+05:30,28.0,65.74,23.087446836244084,7
VABV,2018-04-27 07:30:00+05:30,28.0,58.08,21.895029163267694,7
VABV,2018-04-27 08:30:00+05:30,30.0,58.55,23.756264026926754,8
VABV,2018-04-27 09:30:00+05:30,32.0,52.23,24.424345815462008,9
VABV,2018-04-27 16:30:00+05:30,38.0,37.44,26.33841666370555,16
VABV,2018-04-27 18:30:00+05:30,36.0,34.66,24.07709856461793,18
VABV,2018-04-28 16:30:00+05:30,39.0,33.35,26.083022540800904,16
VABV,2018-04-28 17:30:00+05:30,38.0,35.2,25.78164422541221,17
VABV,2018-04-28 18:00:00+05:30,37.0,37.17,25.4743823204925,18
VABV,2018-04-28 19:30:00+05:30,35.0,39.0,24.2923047283539,19
VABV,2018-04-29 16:30:00+05:30,37.0,42.04,26.60465627291718,16
VABV,2018-04-29 17:30:00+05:30,37.0,42.04,26.60465627291718,17
VABV,2018-04-30 06:30:00+05:30,26.0,69.52,21.800271394515033,6
VABV,2018-04-30 16:30:00+05:30,37.0,47.45,27.78296940751547,16
VABV,2018-04-30 17:30:00+05:30,37.0,44.67,27.186583683547884,17
VABV,2018-04-30 18:00:00+05:30,37.0,47.45,27.78296940751547,18
VABV,2018-05-01 06:30:00+05:30,26.0,69.52,21.800271394515033,6
VABV,2018-05-01 07:00:00+05:30,27.0,65.54,22.139411882296343,7
VABV,2018-05-01 16:30:00+05:30,43.0,15.13,22.727043491945288,16
VABV,2018-05-01 17:30:00+05:30,40.0,35.74,27.497424234850858,17
VABV,2018-05-01 18:00:00+05:30,40.0,35.74,27.497424234850858,18
VABV,2018-05-01 18:30:00+05:30,34.0,52.73,26.2568058237127,18
VABV,2018-05-02 06:30:00+05:30,26.0,69.52,21.800271394515033,6
VABV,2018-05-02 16:30:00+05:30,41.0,29.96,26.662630098365238,16
VABV,2018-05-02 17:30:00+05:30,40.0,29.7,25.83244508532647,17
VABV,2018-05-02 18:30:00+05:30,38.0,31.07,24.7017596854438,18
VABV,2018-05-03 06:30:00+05:30,25.0,73.78,21.46799626915433,6
VABV,2018-05-03 07:00:00+05:30,25.0,78.48,22.120039788177404,7
VABV,2018-05-03 09:30:00+05:30,32.0,46.14,23.290446303794187,9
VABV,2018-05-03 16:30:00+05:30,39.0,40.08,27.78530367951021,16
VABV,2018-05-03 17:30:00+05:30,37.0,44.67,27.186583683547884,17
VABV,2018-05-03 18:30:00+05:30,36.0,44.41,26.295130243012483,18
VABV,2018-05-04 06:30:00+05:30,27.0,83.66,24.770577047363034,6
VABV,2018-05-04 07:00:00+05:30,27.0,78.76,24.07210542770969,7
VABV,2018-05-04 09:30:00+05:30,32.0,59.01,25.62239608162906,9
VABV,2018-05-04 16:30:00+05:30,37.0,47.45,27.78296940751547,16
VABV,2018-05-04 17:30:00+05:30,36.0,47.19,26.880470784584833,17
VABV,2018-05-04 18:30:00+05:30,35.0,52.98,27.175912684971216,18
VABV,2018-05-05 06:30:00+05:30,27.0,74.11,23.40150196065041,6
VABV,2018-05-05 07:00:00+05:30,28.0,69.9,23.71755221657347,7
VABV,2018-05-05 07:30:00+05:30,29.0,65.95,24.03831360249685,7
VABV,2018-05-05 09:00:00+05:30,32.0,49.1,23.84934955773205,9
VABV,2018-05-05 09:30:00+05:30,33.0,46.41,24.18607442330013,9
VABV,2018-05-05 16:30:00+05:30,39.0,33.35,26.083022540800904,16
VABV,2018-05-05 17:30:00+05:30,38.0,35.2,25.78164422541221,17
VABV,2018-05-05 18:00:00+05:30,37.0,37.17,25.4743823204925,18
VABV,2018-05-05 19:00:00+05:30,36.0,39.27,25.161667452256907,19
VABV,2018-05-05 19:30:00+05:30,35.0,39.0,24.2923047283539,19
VABV,2018-05-06 09:00:00+05:30,33.0,46.41,24.18607442330013,9
VABV,2018-05-06 09:30:00+05:30,35.0,34.39,23.22910135562365,9
VABV,2018-05-06 10:00:00+05:30,35.0,32.27,22.71494004667492,10
VABV,2018-05-06 16:30:00+05:30,39.0,25.93,23.96788061671807,16
VABV,2018-05-06 17:30:00+05:30,38.0,31.07,24.7017596854438,17
VABV,2018-05-06 18:30:00+05:30,37.0,28.9,23.354703725342254,18
VABV,2018-05-06 19:00:00+05:30,36.0,30.53,23.03784491793437,19
VABV,2018-05-06 19:30:00+05:30,36.0,28.63,22.534235245848475,19
VABV,2018-05-06 20:00:00+05:30,35.0,28.37,21.719670049873677,20
VABV,2018-05-06 20:30:00+05:30,34.0,41.23,23.96391754936243,20
VABV,2018-05-07 06:30:00+05:30,26.0,65.33,21.19119023311408,6
VABV,2018-05-07 07:00:00+05:30,27.0,65.54,22.139411882296343,7
VABV,2018-05-07 07:30:00+05:30,27.0,74.11,23.40150196065041,7
VABV,2018-05-07 08:30:00+05:30,29.0,65.95,24.03831360249685,8
VABV,2018-05-07 09:00:00+05:30,30.0,58.55,23.756264026926754,9
VABV,2018-05-07 09:30:00+05:30,31.0,51.98,23.511017422185677,9
VABV,2018-05-07 10:30:00+05:30,33.0,49.36,24.754701675952038,10
VABV,2018-05-07 16:30:00+05:30,36.0,44.41,26.295130243012483,16
VABV,2018-05-07 17:30:00+05:30,36.0,50.13,27.48133296596639,17
VABV,2018-05-07 18:00:00+05:30,35.0,49.87,26.56973819026194,18
VABV,2018-05-07 19:00:00+05:30,33.0,55.77,25.940214068630535,19
VABV,2018-05-08 06:30:00+05:30,27.0,78.76,24.07210542770969,6
VABV,2018-05-08 07:00:00+05:30,27.0,78.76,24.07210542770969,7
VABV,2018-05-08 07:30:00+05:30,28.0,74.28,24.370401437634545,7
VABV,2018-05-08 08:00:00+05:30,28.0,74.28,24.370401437634545,8
VABV,2018-05-08 08:30:00+05:30,29.0,88.98,27.486588360130664,8
VABV,2018-05-08 09:00:00+05:30,31.0,62.47,25.305624306474723,9
VABV,2018-05-08 09:30:00+05:30,32.0,55.53,25.01489934810663,9
VABV,2018-05-08 17:30:00+05:30,35.0,41.5,24.84166663392424,17
VABV,2018-05-08 18:00:00+05:30,36.0,39.27,25.161667452256907,18
VABV,2018-05-08 18:30:00+05:30,35.0,41.5,24.84166663392424,18
VABV,2018-05-08 19:30:00+05:30,34.0,38.73,23.42556939828165,19
VABV,2018-05-09 06:30:00+05:30,27.0,69.71,22.758339503163747,6
VABV,2018-05-09 07:00:00+05:30,28.0,65.74,23.087446836244084,7
VABV,2018-05-09 07:30:00+05:30,28.0,65.74,23.087446836244084,7
VABV,2018-05-09 08:30:00+05:30,30.0,58.55,23.756264026926754,8
VABV,2018-05-09 09:00:00+05:30,31.0,58.78,24.688523773926587,9
VABV,2018-05-09 09:30:00+05:30,32.0,49.1,23.84934955773205,9
VABV,2018-05-09 16:30:00+05:30,39.0,21.36,22.494235301025892,16
VABV,2018-05-09 17:30:00+05:30,40.0,21.6,23.26937976383852,17
VABV,2018-05-09 18:00:00+05:30,39.0,22.79,22.97223794494769,18
VABV,2018-05-09 18:30:00+05:30,39.0,21.36,22.494235301025892,18
VABV,2018-05-09 20:00:00+05:30,36.0,32.54,23.55250331948324,20
VABV,2018-05-10 06:30:00+05:30,28.0,45.07,19.73303753601753,6
VABV,2018-05-10 07:00:00+05:30,28.0,45.07,19.73303753601753,7
VABV,2018-05-10 07:30:00+05:30,30.0,37.62,19.979337498264734,7
VABV,2018-05-10 08:30:00+05:30,32.0,40.69,22.216011991461862,8
VABV,2018-05-10 09:30:00+05:30,35.0,34.39,23.22910135562365,9
VABV,2018-05-10 16:30:00+05:30,40.0,26.18,24.773177801522912,16
VABV,2018-05-10 17:30:00+05:30,40.0,24.57,24.26228851006885,17
VABV,2018-05-10 18:00:00+05:30,40.0,24.57,24.26228851006885,18
VABV,2018-05-10 19:30:00+05:30,38.0,33.08,25.236571837548546,19
VABV,2018-05-11 06:30:00+05:30,30.0,58.55,23.756264026926754,6
VABV,2018-05-11 07:00:00+05:30,30.0,58.55,23.756264026926754,7
VABV,2018-05-11 07:30:00+05:30,30.0,62.25,24.36277392785916,7
VABV,2018-05-11 16:30:00+05:30,41.0,31.87,27.21769047323787,16
VABV,2018-05-11 18:30:00+05:30,38.0,37.44,26.33841666370555,18
VABV,2018-05-11 19:30:00+05:30,37.0,34.93,24.927954636125374,19
VABV,2018-05-12 06:30:00+05:30,29.0,54.8,22.24793151602556,6
VABV,2018-05-12 07:00:00+05:30,29.0,54.8,22.24793151602556,7
VABV,2018-05-12 07:30:00+05:30,30.0,48.58,22.04502802923635,7
VABV,2018-05-12 08:30:00+05:30,31.0,51.98,23.511017422185677,8
VABV,2018-05-12 09:30:00+05:30,33.0,36.08,22.04334176383795,9
VABV,2018-05-12 16:30:00+05:30,37.0,39.54,26.033635807407087,16
VABV,2018-05-12 17:30:00+05:30,37.0,37.17,25.4743823204925,17
VABV,2018-05-12 20:00:00+05:30,33.0,62.9,27.193977982621938,20
VABV,2018-05-13 09:00:00+05:30,31.0,66.35,25.940786945139752,9
VABV,2018-05-13 09:30:00+05:30,33.0,59.24,26.55787214007412,9
VABV,2018-05-13 14:30:00+05:30,39.0,40.08,27.78530367951021,14
VABV,2018-05-13 15:30:00+05:30,39.0,35.47,26.638142319917247,15
VABV,2018-05-13 16:30:00+05:30,39.0,37.71,27.20513539086201,16
VABV,2018-05-14 06:30:00+05:30,28.0,69.9,23.71755221657347,6
VABV,2018-05-14 07:00:00+05:30,28.0,69.9,23.71755221657347,7
VABV,2018-05-14 07:30:00+05:30,30.0,66.15,24.988919534254464,7
VABV,2018-05-14 16:30:00+05:30,38.0,42.3,27.48756726249277,16
VABV,2018-05-14 17:30:00+05:30,37.0,44.67,27.186583683547884,17
VABV,2018-05-15 06:30:00+05:30,29.0,45.34,20.619330656150886,6
VABV,2018-05-15 16:30:00+05:30,38.0,37.44,26.33841666370555,16
VABV,2018-05-15 17:30:00+05:30,37.0,37.17,25.4743823204925,17
VABV,2018-05-15 18:00:00+05:30,36.0,39.27,25.161667452256907,18
VABV,2018-05-16 06:30:00+05:30,28.0,58.08,21.895029163267694,6
VABV,2018-05-16 07:00:00+05:30,28.0,58.08,21.895029163267694,7
VABV,2018-05-16 16:30:00+05:30,39.0,40.08,27.78530367951021,16
VABV,2018-05-16 17:30:00+05:30,38.0,42.3,27.48756726249277,17
VABV,2018-05-16 18:00:00+05:30,38.0,42.3,27.48756726249277,18
VABV,2018-05-17 06:30:00+05:30,28.0,54.55,21.328155601804912,6
VABV,2018-05-17 07:00:00+05:30,28.0,54.55,21.328155601804912,7
VABV,2018-05-17 08:30:00+05:30,32.0,52.23,24.424345815462008,8
VABV,2018-05-17 16:30:00+05:30,40.0,31.6,26.375126771538007,16
VABV,2018-05-17 17:30:00+05:30,39.0,33.35,26.083022540800904,17
VABV,2018-05-17 18:00:00+05:30,39.0,33.35,26.083022540800904,18
VABV,2018-05-18 06:30:00+05:30,29.0,58.32,22.82562571842886,6
VABV,2018-05-18 07:00:00+05:30,29.0,58.32,22.82562571842886,7
VABV,2018-05-18 08:30:00+05:30,33.0,40.96,23.088692512975744,8
VABV,2018-05-18 09:30:00+05:30,35.0,28.37,21.719670049873677,9
VABV,2018-05-18 16:30:00+05:30,39.0,40.08,27.78530367951021,16
VABV,2018-05-18 17:30:00+05:30,39.0,35.47,26.638142319917247,17
VABV,2018-05-18 18:00:00+05:30,38.0,39.81,26.908188295525694,18
VABV,2018-05-19 06:30:00+05:30,26.0,69.52,21.800271394515033,6
VABV,2018-05-19 07:00:00+05:30,27.0,65.54,22.139411882296343,7
VABV,2018-05-19 08:00:00+05:30,30.0,51.72,22.597901796610376,8
VABV,2018-05-19 08:30:00+05:30,31.0,55.29,24.091350323445383,8
VABV,2018-05-19 09:30:00+05:30,33.0,43.61,23.630514332589904,9
VABV,2018-05-19 16:30:00+05:30,39.0,35.47,26.638142319917247,16
VABV,2018-05-19 17:30:00+05:30,38.0,39.81,26.908188295525694,17
VABV,2018-05-20 09:00:00+05:30,33.0,38.45,22.559340847364677,9
VABV,2018-05-20 09:30:00+05:30,34.0,36.35,22.896357436582164,9
VABV,2018-05-20 16:30:00+05:30,39.0,31.34,25.538328848616814,16
VABV,2018-05-20 18:00:00+05:30,39.0,31.34,25.538328848616814,18
VABV,2018-05-20 18:30:00+05:30,37.0,11.23,17.323842341887378,18
VABV,2018-05-21 16:30:00+05:30,37.0,44.67,27.186583683547884,16
VABV,2018-05-21 17:30:00+05:30,36.0,44.41,26.295130243012483,17
VABV,2018-05-21 18:00:00+05:30,35.0,49.87,26.56973819026194,18
VABV,2018-05-21 18:30:00+05:30,35.0,49.87,26.56973819026194,18
VABV,2018-05-21 19:30:00+05:30,34.0,52.73,26.2568058237127,19
VABV,2018-05-22 16:30:00+05:30,38.0,37.44,26.33841666370555,16
VABV,2018-05-22 17:30:00+05:30,37.0,34.93,24.927954636125374,17
VABV,2018-05-22 18:00:00+05:30,36.0,36.9,24.613055427264783,18
VABV,2018-05-22 18:30:00+05:30,36.0,36.9,24.613055427264783,18
VABV,2018-05-22 19:30:00+05:30,34.0,41.23,23.96391754936243,19
VABV,2018-05-23 08:30:00+05:30,31.0,62.47,25.305624306474723,8
VABV,2018-05-23 16:30:00+05:30,38.0,35.2,25.78164422541221,16
VABV,2018-05-23 18:30:00+05:30,36.0,34.66,24.07709856461793,18
VABV,2018-05-24 08:30:00+05:30,33.0,36.08,22.04334176383795,8
VABV,2018-05-24 09:30:00+05:30,36.0,28.63,22.534235245848475,9
VABV,2018-05-24 10:30:00+05:30,37.0,25.41,22.36104475569925,10
