station,valid,tmpc,relh,vsby,wet_bulb_temp,hour
VOTK,2015-12-24 15:30:00+05:30,29.0,65.95,3.11,24.03831360249685,15
VOTK,2015-12-25 08:00:00+05:30,25.0,88.67,3.11,23.51416867443772,8
VOTK,2015-12-25 08:30:00+05:30,26.0,83.55,3.11,23.78571575499304,8
VOTK,2015-12-25 09:00:00+05:30,26.0,83.55,3.11,23.78571575499304,9
VOTK,2015-12-25 10:00:00+05:30,27.0,78.76,3.11,24.07210542770969,10
VOTK,2015-12-25 10:30:00+05:30,28.0,69.9,3.73,23.71755221657347,10
VOTK,2015-12-25 11:00:00+05:30,29.0,65.95,3.73,24.03831360249685,11
VOTK,2015-12-25 11:30:00+05:30,29.0,65.95,3.73,24.03831360249685,11
VOTK,2015-12-25 12:00:00+05:30,30.0,62.25,3.73,24.36277392785916,12
VOTK,2015-12-25 12:30:00+05:30,30.0,62.25,3.73,24.36277392785916,12
VOTK,2015-12-25 15:00:00+05:30,31.0,55.29,3.73,24.091350323445383,15
VOTK,2015-12-25 15:30:00+05:30,31.0,55.29,3.73,24.091350323445383,15
VOTK,2015-12-25 16:00:00+05:30,31.0,55.29,3.73,24.091350323445383,16
VOTK,2015-12-26 08:30:00+05:30,25.0,83.44,3.73,22.801408362969315,8
VOTK,2015-12-26 09:00:00+05:30,26.0,78.62,3.73,23.09569749272355,9
VOTK,2015-12-26 10:00:00+05:30,27.0,78.76,3.73,24.07210542770969,10
VOTK,2015-12-26 10:30:00+05:30,28.0,69.9,3.73,23.71755221657347,10
VOTK,2015-12-26 11:00:00+05:30,29.0,65.95,3.73,24.03831360249685,11
VOTK,2015-12-26 14:00:00+05:30,31.0,55.29,3.73,24.091350323445383,14
VOTK,2015-12-26 15:00:00+05:30,31.0,55.29,3.73,24.091350323445383,15
VOTK,2015-12-26 15:30:00+05:30,31.0,55.29,3.73,24.091350323445383,15
VOTK,2015-12-27 08:30:00+05:30,26.0,83.55,3.11,23.78571575499304,8
VOTK,2015-12-27 09:30:00+05:30,27.0,78.76,3.11,24.07210542770969,9
VOTK,2015-12-27 10:00:00+05:30,27.0,78.76,3.11,24.07210542770969,10
VOTK,2015-12-27 10:30:00+05:30,28.0,74.28,3.11,24.370401437634545,10
VOTK,2015-12-27 11:00:00+05:30,28.0,74.28,3.11,24.370401437634545,11
VOTK,2015-12-27 11:30:00+05:30,29.0,70.08,3.11,24.676373290171462,11
VOTK,2015-12-27 12:00:00+05:30,29.0,65.95,3.11,24.03831360249685,12
VOTK,2015-12-27 12:30:00+05:30,30.0,62.25,3.11,24.36277392785916,12
VOTK,2015-12-27 13:00:00+05:30,30.0,62.25,3.11,24.36277392785916,13
VOTK,2015-12-27 14:00:00+05:30,31.0,58.78,3.11,24.688523773926587,14
VOTK,2015-12-27 15:00:00+05:30,30.0,62.25,3.11,24.36277392785916,15
